symbol,strategy_tag,entry_date,entry_price,exit_date,exit_price,return,reason,hold_days,max_dd,entry_rsi,sl_price,exit_open,turnover_krw_entry,turnover_krw_exit
BMT_KRW,A,2025-04-27 15:00:00,182.182,2025-04-28 15:00:00,167.832,-0.07876738645969412,SL,1,-0.11626834703757775,72.0930232479899,182.182,168.0,29585252305.63769,6129194769.902099
XAI_KRW,A,2025-05-10 15:00:00,138.13799999999998,2025-05-11 15:00:00,128.871,-0.06708508882421904,SL,1,-0.1095860661078051,72.82369420632847,138.13799999999998,129.0,32789325577.238434,9348151097.184593
FIDA_KRW,A,2025-05-12 15:00:00,163.16299999999998,2025-05-13 15:00:00,150.849,-0.07547054172821041,SL,1,-0.1051892892383689,67.46031745282187,163.16299999999998,151.0,55457579325.25909,13460449671.143568
BCH_KRW,B,2025-06-08 15:00:00,578154.0,2025-06-09 15:00:00,573925.5,-0.007313795286376986,SL,1,-0.008914579852426862,49.80988593155363,578154.0,574500.0,1257171745.041915,2082178684.7084002
NEIRO_KRW,B,2025-06-10 15:00:00,0.6939932999999999,2025-06-11 15:00:00,0.6932993067,-0.0009999999999999614,SL,1,-0.08731107346425386,45.45672923943701,0.6939932999999999,0.7272,5686986853.290397,4805522327.826942
PEPE_KRW,B,2025-06-11 15:00:00,0.0182182,2025-06-12 15:00:00,0.0171828,-0.056833276613496325,SL,1,-0.20409261068601725,45.054875739751616,0.0182182,0.0172,19900817278.074333,23141768943.61039
SOL_KRW,B,2025-06-11 15:00:00,229429.19999999998,2025-06-12 15:00:00,219380.4,-0.04379913280436836,SL,1,-0.14396249474783498,44.770408163257315,229429.19999999998,219600.0,33128281295.46009,44918719697.25256
SNT_KRW,B,2025-06-14 15:00:00,46.666619999999995,2025-06-15 15:00:00,46.17378,-0.010560867703724719,SL,1,-0.022856165713308427,55.390946470145124,46.666619999999995,46.22,14650878889.23719,33835252513.574375
ArchLoot_KRW,A,2025-06-16 15:00:00,55.53547999999999,2025-06-17 15:00:00,48.43152,-0.12791750426934267,SL,1,-0.14271020976139928,70.93188266336222,55.53547999999999,48.48,21018237995.587162,10385635710.35236
HFT_KRW,A,2025-06-30 15:00:00,113.11299999999999,2025-07-02 15:00:00,188.811,0.3341122903645029,Trail,2,0.0,69.7799569364157,113.11299999999999,189.0,16504623644.313496,8866912408.155329
LWA_KRW,B,2025-07-10 15:00:00,27.617589999999996,2025-07-11 15:00:00,25.97185,-0.05959028285958321,SL,1,-0.11614300885776045,49.14634137950623,27.617589999999996,26.05,6220449927.97204,391656152.32725054
KNC_KRW,B,2025-07-28 00:00:00,594.5939999999999,2025-07-29 00:00:00,639.36,0.03714417400781042,Trail,2,0.0,60.796645700521694,594.5939999999999,753.0,39162673601.48315,5887030131.918636
WOO_KRW,A,2025-08-01 00:00:00,98.62852999999998,2025-08-02 00:00:00,133.866,0.17813730707534645,Trail,2,0.0,65.54303476862637,98.62852999999998,153.0,49604676271.18104,13162936674.181236
MAGIC_KRW,B,2025-08-02 00:00:00,203.20299999999997,2025-08-03 00:00:00,230.769,0.06732872300113688,Trail,2,0.0,64.12213739772741,203.20299999999997,269.0,35751480460.304245,8926173040.003248
AZIT_KRW,B,2025-08-06 00:00:00,18.70869,2025-08-07 00:00:00,19.74024,0.027068739446749045,Trail,2,0.0,61.24999984687498,18.70869,21.37,34921408703.05505,4284381580.965035
