trial_id,score,total_return,trades,win_rate,params,diagnosis,fold_metrics
trial_0001,0.8868133533672758,13.785039765312789,176,0.4943181818181818,"{'breakout_days_A': 7, 'trigger_vol_A': 2.0, 'close_confirm_pct_A': 0.3, 'rsi_ceiling_A': 65, 'max_gap_pct_A': 0.15, 'use_regime_filter_A': True, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 50, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'daily_loss_limit_pct': 2.0, 'cooldown_days_after_sl': 3, 'min_turnover_krw': 100000000, 'universe_top_n': 50}",[],"[{'fold': 0, 'return': -0.04858239181145141, 'trades': 37, 'win_rate': 0.1891891891891892, 'max_dd': -0.22557051431439676, 'score': -0.01571256048195976, 'min_req': 14}, {'fold': 1, 'return': 2.3283980765734023, 'trades': 74, 'win_rate': 0.5135135135135135, 'max_dd': -0.28140395430115045, 'score': 2.144670616556979, 'min_req': 10}, {'fold': 2, 'return': 1.854300185955855, 'trades': 37, 'win_rate': 0.5135135135135135, 'max_dd': -0.261821921920444, 'score': 1.5000324662743736, 'min_req': 10}, {'fold': 3, 'return': 0.9556456160247029, 'trades': 31, 'win_rate': 0.7419354838709677, 'max_dd': -0.13536475512020932, 'score': 1.4654501720041144, 'min_req': 10}]"
trial_0018,0.7321321760571833,10.168193697001987,174,0.4827586206896552,"{'breakout_days_A': 7, 'trigger_vol_A': 3.0, 'close_confirm_pct_A': 1.0, 'rsi_ceiling_A': 75, 'max_gap_pct_A': 0.15, 'use_regime_filter_A': True, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 50, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'daily_loss_limit_pct': 2.0, 'cooldown_days_after_sl': 3, 'min_turnover_krw': 100000000, 'universe_top_n': 50}",[],"[{'fold': 0, 'return': -0.04858239181145141, 'trades': 37, 'win_rate': 0.1891891891891892, 'max_dd': -0.22557051431439676, 'score': -0.01571256048195976, 'min_req': 14}, {'fold': 1, 'return': 1.9164347438312381, 'trades': 74, 'win_rate': 0.5, 'max_dd': -0.28140395430115045, 'score': 1.7187611678161074, 'min_req': 10}, {'fold': 2, 'return': 1.854300185955855, 'trades': 37, 'win_rate': 0.5135135135135135, 'max_dd': -0.261821921920444, 'score': 1.5000324662743736, 'min_req': 10}, {'fold': 3, 'return': 0.6859069398616882, 'trades': 29, 'win_rate': 0.7241379310344828, 'max_dd': -0.13536475512020932, 'score': 1.0074671789730285, 'min_req': 10}]"
trial_0011,0.7321321760571833,10.168193697001987,174,0.4827586206896552,"{'breakout_days_A': 7, 'trigger_vol_A': 1.5, 'close_confirm_pct_A': 1.0, 'rsi_ceiling_A': 65, 'max_gap_pct_A': 0.15, 'use_regime_filter_A': True, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 50, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'daily_loss_limit_pct': 2.0, 'cooldown_days_after_sl': 3, 'min_turnover_krw': 100000000, 'universe_top_n': 50}",[],"[{'fold': 0, 'return': -0.04858239181145141, 'trades': 37, 'win_rate': 0.1891891891891892, 'max_dd': -0.22557051431439676, 'score': -0.01571256048195976, 'min_req': 14}, {'fold': 1, 'return': 1.9164347438312381, 'trades': 74, 'win_rate': 0.5, 'max_dd': -0.28140395430115045, 'score': 1.7187611678161074, 'min_req': 10}, {'fold': 2, 'return': 1.854300185955855, 'trades': 37, 'win_rate': 0.5135135135135135, 'max_dd': -0.261821921920444, 'score': 1.5000324662743736, 'min_req': 10}, {'fold': 3, 'return': 0.6859069398616882, 'trades': 29, 'win_rate': 0.7241379310344828, 'max_dd': -0.13536475512020932, 'score': 1.0074671789730285, 'min_req': 10}]"
trial_0013,-471.05596987075853,28.255135733239445,62,0.7903225806451613,"{'breakout_days_A': 7, 'trigger_vol_A': 1.5, 'close_confirm_pct_A': 0.3, 'rsi_ceiling_A': 75, 'max_gap_pct_A': 0.15, 'use_regime_filter_A': True, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 30, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'daily_loss_limit_pct': 2.0, 'cooldown_days_after_sl': 3, 'min_turnover_krw': 100000000, 'universe_top_n': 50}",[],"[{'fold': 0, 'return': -0.05877575552020775, 'trades': 12, 'win_rate': 0.16666666666666666, 'max_dd': -0.20409261068601725, 'score': -999.0, 'min_req': 14}, {'fold': 1, 'return': 1.267248702911297, 'trades': 19, 'win_rate': 0.9473684210526315, 'max_dd': -0.047881316806025906, 'score': 2.9018165867799186, 'min_req': 10}, {'fold': 2, 'return': 5.090645767032364, 'trades': 18, 'win_rate': 1.0, 'max_dd': 0.0, 'score': 14.989095825578735, 'min_req': 10}, {'fold': 3, 'return': 1.5943153820674913, 'trades': 13, 'win_rate': 0.8461538461538461, 'max_dd': -0.16852672758184561, 'score': 1.9321168975925556, 'min_req': 10}]"
trial_0016,-471.05596987075853,28.255135733239445,62,0.7903225806451613,"{'breakout_days_A': 7, 'trigger_vol_A': 2.5, 'close_confirm_pct_A': 0.3, 'rsi_ceiling_A': 75, 'max_gap_pct_A': 0.15, 'use_regime_filter_A': True, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 30, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'daily_loss_limit_pct': 2.0, 'cooldown_days_after_sl': 3, 'min_turnover_krw': 100000000, 'universe_top_n': 50}",[],"[{'fold': 0, 'return': -0.05877575552020775, 'trades': 12, 'win_rate': 0.16666666666666666, 'max_dd': -0.20409261068601725, 'score': -999.0, 'min_req': 14}, {'fold': 1, 'return': 1.267248702911297, 'trades': 19, 'win_rate': 0.9473684210526315, 'max_dd': -0.047881316806025906, 'score': 2.9018165867799186, 'min_req': 10}, {'fold': 2, 'return': 5.090645767032364, 'trades': 18, 'win_rate': 1.0, 'max_dd': 0.0, 'score': 14.989095825578735, 'min_req': 10}, {'fold': 3, 'return': 1.5943153820674913, 'trades': 13, 'win_rate': 0.8461538461538461, 'max_dd': -0.16852672758184561, 'score': 1.9321168975925556, 'min_req': 10}]"
trial_0017,-473.03145767127114,6.0442614339752625,60,0.6666666666666666,"{'breakout_days_A': 7, 'trigger_vol_A': 4.0, 'close_confirm_pct_A': 0.3, 'rsi_ceiling_A': 70, 'max_gap_pct_A': 0.15, 'use_regime_filter_A': True, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 35, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'daily_loss_limit_pct': 2.0, 'cooldown_days_after_sl': 3, 'min_turnover_krw': 100000000, 'universe_top_n': 50}",[],"[{'fold': 0, 'return': -0.1427737132001542, 'trades': 11, 'win_rate': 0.09090909090909091, 'max_dd': -0.2386254522176852, 'score': -999.0, 'min_req': 14}, {'fold': 1, 'return': 0.5896504403089942, 'trades': 19, 'win_rate': 0.8421052631578947, 'max_dd': -0.04237774060259245, 'score': 1.2274428204555097, 'min_req': 10}, {'fold': 2, 'return': 3.1649848897237263, 'trades': 15, 'win_rate': 0.9333333333333333, 'max_dd': -0.03283604626650366, 'score': 7.035154663734808, 'min_req': 10}, {'fold': 3, 'return': 0.4305438772436725, 'trades': 15, 'win_rate': 0.6, 'max_dd': -0.32677701848886964, 'score': 0.2719301085456333, 'min_req': 10}]"
trial_0007,-648.5306583790934,2.443770392013298,48,0.625,"{'breakout_days_A': 7, 'trigger_vol_A': 2.5, 'close_confirm_pct_A': 0.5, 'rsi_ceiling_A': 70, 'max_gap_pct_A': 0.15, 'use_regime_filter_A': True, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 35, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'daily_loss_limit_pct': 2.0, 'cooldown_days_after_sl': 3, 'min_turnover_krw': 100000000, 'universe_top_n': 50}",[],"[{'fold': 0, 'return': -0.12065209221067785, 'trades': 10, 'win_rate': 0.1, 'max_dd': -0.2386254522176852, 'score': -999.0, 'min_req': 14}, {'fold': 1, 'return': 0.5896504403089942, 'trades': 19, 'win_rate': 0.8421052631578947, 'max_dd': -0.04237774060259245, 'score': 1.2274428204555097, 'min_req': 10}, {'fold': 2, 'return': 1.8635191733370977, 'trades': 10, 'win_rate': 0.9, 'max_dd': -0.03283604626650366, 'score': 3.454509299010809, 'min_req': 10}, {'fold': 3, 'return': -0.008373816737258233, 'trades': 9, 'win_rate': 0.4444444444444444, 'max_dd': -0.32677701848886964, 'score': -999.0, 'min_req': 10}]"
trial_0002,-823.9404646809185,0.8009062498657367,28,0.75,"{'breakout_days_A': 7, 'trigger_vol_A': 1.5, 'close_confirm_pct_A': 1.0, 'rsi_ceiling_A': 65, 'max_gap_pct_A': 0.15, 'use_regime_filter_A': True, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 30, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'daily_loss_limit_pct': 2.0, 'cooldown_days_after_sl': 3, 'min_turnover_krw': 100000000, 'universe_top_n': 50}",[],"[{'fold': 0, 'return': -0.04676354696126406, 'trades': 7, 'win_rate': 0.14285714285714285, 'max_dd': -0.20409261068601725, 'score': -999.0, 'min_req': 14}, {'fold': 1, 'return': 0.48337563107460135, 'trades': 15, 'win_rate': 1.0, 'max_dd': 0.0, 'score': 1.3402018233229769, 'min_req': 10}, {'fold': 2, 'return': 0.20970821399989403, 'trades': 3, 'win_rate': 1.0, 'max_dd': 0.0, 'score': -999.0, 'min_req': 10}, {'fold': 3, 'return': 0.06486444752062104, 'trades': 3, 'win_rate': 0.6666666666666666, 'max_dd': -0.04599904599904592, 'score': -999.0, 'min_req': 10}]"
trial_0012,-823.9404646809185,1.7046847612836529,30,0.7666666666666667,"{'breakout_days_A': 7, 'trigger_vol_A': 2.5, 'close_confirm_pct_A': 0.5, 'rsi_ceiling_A': 70, 'max_gap_pct_A': 0.15, 'use_regime_filter_A': True, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 30, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'daily_loss_limit_pct': 2.0, 'cooldown_days_after_sl': 3, 'min_turnover_krw': 100000000, 'universe_top_n': 50}",[],"[{'fold': 0, 'return': -0.04676354696126406, 'trades': 7, 'win_rate': 0.14285714285714285, 'max_dd': -0.20409261068601725, 'score': -999.0, 'min_req': 14}, {'fold': 1, 'return': 0.48337563107460135, 'trades': 15, 'win_rate': 1.0, 'max_dd': 0.0, 'score': 1.3402018233229769, 'min_req': 10}, {'fold': 2, 'return': 1.0703644736817175, 'trades': 5, 'win_rate': 1.0, 'max_dd': 0.0, 'score': -999.0, 'min_req': 10}, {'fold': 3, 'return': 0.06486444752062104, 'trades': 3, 'win_rate': 0.6666666666666666, 'max_dd': -0.04599904599904592, 'score': -999.0, 'min_req': 10}]"
trial_0019,-823.9601975064202,1.2930242040983293,46,0.6086956521739131,"{'breakout_days_A': 7, 'trigger_vol_A': 2.0, 'close_confirm_pct_A': 0.5, 'rsi_ceiling_A': 65, 'max_gap_pct_A': 0.15, 'use_regime_filter_A': True, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 35, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'daily_loss_limit_pct': 2.0, 'cooldown_days_after_sl': 3, 'min_turnover_krw': 100000000, 'universe_top_n': 50}",[],"[{'fold': 0, 'return': -0.12065209221067785, 'trades': 10, 'win_rate': 0.1, 'max_dd': -0.2386254522176852, 'score': -999.0, 'min_req': 14}, {'fold': 1, 'return': 0.5896504403089942, 'trades': 19, 'win_rate': 0.8421052631578947, 'max_dd': -0.04237774060259245, 'score': 1.2274428204555097, 'min_req': 10}, {'fold': 2, 'return': 0.6731463029656906, 'trades': 8, 'win_rate': 0.875, 'max_dd': -0.03283604626650366, 'score': -999.0, 'min_req': 10}, {'fold': 3, 'return': -0.008373816737258233, 'trades': 9, 'win_rate': 0.4444444444444444, 'max_dd': -0.32677701848886964, 'score': -999.0, 'min_req': 10}]"
