date,symbol,type,price,amount,pnl_leg
2025-07-01 15:00:00,HFT_KRW,Partial_TP,112.99988699999999,0.5,-0.0004999999999999933
2025-07-28 15:00:00,KNC_KRW,Partial_TP,593.9994059999999,0.5,-0.0005000000000000246
2025-08-01 15:00:00,WOO_KRW,Partial_TP,98.52990146999998,0.5,-0.0004999999999999958
2025-08-02 15:00:00,MAGIC_KRW,Partial_TP,202.99979699999997,0.5,-0.000500000000000005
2025-08-06 15:00:00,AZIT_KRW,Partial_TP,18.68998131,0.5,-0.0005000000000000111
2025-08-07 15:00:00,DAO_KRW,Partial_TP,164.83467,0.5,-0.0010000000000000109
2025-08-09 15:00:00,PEPE_KRW,Partial_TP,0.015599984399999997,0.5,-0.0004999999999999813
2025-08-23 15:00:00,BITHUMB_KRW-PROMPT,Partial_TP,216.47602157142853,0.5,0.1474843167952663
2025-08-23 15:00:00,PROMPT_KRW,Partial_TP,166.99983299999997,0.5,-0.0005000000000000189
2025-08-30 15:00:00,SKL_KRW,Partial_TP,36.539963459999996,0.5,-0.0004999999999999817
2025-09-08 15:00:00,ADA_KRW,Partial_TP,1161.9988379999998,0.5,-0.0005000000000000244
2025-09-09 15:00:00,FLOCK_KRW,Partial_TP,368.99963099999997,0.5,-0.0005000000000000083
2025-09-27 15:00:00,BITHUMB_KRW-KAITO,Partial_TP,1638.3100499999998,0.5,0.06437012987012988
2025-09-27 15:00:00,KAITO_KRW,Partial_TP,1449.9985499999998,0.5,-0.0005000000000000078
2025-09-28 00:00:00,UPBIT_KRW-KAITO,Partial_TP,1665.7126199999996,0.5,0.06217857142857136
2025-09-28 15:00:00,BITHUMB_KRW-KAITO,Partial_TP,1900.8612359999997,0.5,0.07060164474948129
2025-09-28 15:00:00,KAITO_KRW,Partial_TP,1663.9983359999997,0.5,-0.000500000000000032
2025-09-29 15:00:00,XTER_KRW,Partial_TP,124.99987499999999,0.5,-0.0004999999999999882
2025-10-05 15:00:00,BITHUMB_KRW-ROA,Partial_TP,17.46252,0.5,0.14136304871599004
2025-10-05 15:00:00,ROA_KRW,Partial_TP,13.599986399999999,0.5,-0.0004999999999999757
2025-10-24 15:00:00,BITHUMB_KRW-ORDER,Partial_TP,429.983586,0.5,0.18400323561788537
2025-10-24 15:00:00,ORDER_KRW,Partial_TP,313.99968599999994,0.5,-0.0005000000000000389
2025-10-26 00:00:00,UPBIT_KRW-KAITO,Partial_TP,1745.8394129999997,0.5,0.04949442901144223
2025-10-28 15:00:00,BITHUMB_KRW-PUFFER,Partial_TP,176.54014028571427,0.5,0.1580737929447951
2025-10-28 15:00:00,PUFFER_KRW,Partial_TP,133.999866,0.5,-0.0004999999999999586
2025-11-09 15:00:00,BITHUMB_KRW-PYR,Partial_TP,1280.6666228571428,0.5,0.19531914979430515
2025-11-09 15:00:00,PYR_KRW,Partial_TP,919.9990799999998,0.5,-0.0005000000000000129
2025-11-11 00:00:00,UPBIT_KRW-UNI,Partial_TP,11967.133744285711,0.5,0.11183104225793208
2025-11-11 15:00:00,BITHUMB_KRW-LSK,Partial_TP,390.7041904285714,0.5,0.14836192118275646
2025-11-11 15:00:00,LSK_KRW,Partial_TP,300.99969899999996,0.5,-0.0005000000000000392
2025-11-19 15:00:00,BITHUMB_KRW-FORT,Partial_TP,48.14378088428572,0.5,0.20666595943412633
2025-11-19 15:00:00,FORT_KRW,Partial_TP,34.02996596999999,0.5,-0.0005000000000000477
2025-11-28 15:00:00,BITHUMB_KRW-TURBO,Partial_TP,3.339398259,0.5,0.1564467132631242
2025-11-28 15:00:00,TURBO_KRW,Partial_TP,2.5409974589999997,0.5,-0.0005000000000000184
2025-12-02 15:00:00,A8_KRW,Partial_TP,43.599956399999996,0.5,-0.0005000000000000331
2025-12-02 15:00:00,BITHUMB_KRW-A8,Partial_TP,74.90250822857142,0.5,0.35811560261494724
2025-12-25 15:00:00,BITHUMB_KRW-ZBT,Partial_TP,186.69055114285715,0.5,0.1387124900539774
2025-12-25 15:00:00,ZBT_KRW,Partial_TP,145.999854,0.5,-0.0004999999999999571
2025-12-26 00:00:00,UPBIT_KRW-ZBT,Partial_TP,190.00252157142856,0.5,0.1456214587162109
2026-01-08 15:00:00,BITHUMB_KRW-FXS,Partial_TP,1222.4467581428569,0.5,0.1502798363206852
2026-01-08 15:00:00,FXS_KRW,Partial_TP,938.9990609999999,0.5,-0.00049999999999999
2026-01-23 15:00:00,BITHUMB_KRW-MEV,Partial_TP,7.651751731714285,0.5,0.2841718941413825
2026-01-23 15:00:00,MEV_KRW,Partial_TP,4.873995125999999,0.5,-0.0005000000000000092
2026-01-24 15:00:00,BITHUMB_KRW-SOMI,Partial_TP,365.2984787142857,0.5,0.13577272677546448
2026-01-24 15:00:00,SOMI_KRW,Partial_TP,286.999713,0.5,-0.0004999999999999862
2026-01-25 00:00:00,UPBIT_KRW-SOMI,Partial_TP,381.92240957142855,0.5,0.13802820853298636
2026-01-25 15:00:00,BITHUMB_KRW-FLUID,Partial_TP,4508.883162,0.5,0.10559004883258723
