trial_id,score,total_return,trades,win_rate,params,diagnosis,fold_metrics
trial_0014,20.70267176284522,16615.201802589036,428,0.5911214953271028,"{'enable_strategy_A': True, 'enable_strategy_B': True, 'trigger_vol_A': 2.0, 'breakout_days_A': 7, 'close_confirm_pct_A': 0.1, 'rsi_ceiling_A': 80, 'entry_delay_bars_A': 1, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 40, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'cooldown_days_after_sl': 5, 'daily_loss_limit_pct': 2.0, 'min_turnover_krw': 10000000, 'universe_top_n': 0, 'sl_atr_mult_A': 1.8, 'trail_atr_mult_A': 2.5, 'partial_tp_r_A': 1.2, 'time_stop_days_A': 3, 'sl_atr_mult_B': 1.4, 'partial_tp_r_B': 1.0, 'max_hold_days_B': 5}",[],"[{'fold': 0, 'return': -0.48181749453416445, 'trades': 68, 'win_rate': 0.25, 'max_dd': -0.3014033734472261, 'score': -0.2034356663388686, 'min_req': 14}, {'fold': 1, 'return': 25.604416889594265, 'trades': 129, 'win_rate': 0.6356589147286822, 'max_dd': -0.24911689617571967, 'score': 35.279195055945145, 'min_req': 10}, {'fold': 2, 'return': 29.08541021896437, 'trades': 105, 'win_rate': 0.6571428571428571, 'max_dd': -0.34974116792298604, 'score': 32.42746723054591, 'min_req': 10}, {'fold': 3, 'return': 40.56504492362568, 'trades': 124, 'win_rate': 0.6854838709677419, 'max_dd': -0.32499932499932493, 'score': 51.146501738401426, 'min_req': 10}]"
trial_0000,13.184534827515792,5847.650447234654,363,0.6253443526170799,"{'enable_strategy_A': True, 'enable_strategy_B': True, 'trigger_vol_A': 1.5, 'breakout_days_A': 7, 'close_confirm_pct_A': 0.1, 'rsi_ceiling_A': 75, 'entry_delay_bars_A': 1, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 35, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'cooldown_days_after_sl': 5, 'daily_loss_limit_pct': 2.0, 'min_turnover_krw': 10000000, 'universe_top_n': 0, 'sl_atr_mult_A': 1.8, 'trail_atr_mult_A': 2.5, 'partial_tp_r_A': 1.2, 'time_stop_days_A': 3, 'sl_atr_mult_B': 1.4, 'partial_tp_r_B': 1.0, 'max_hold_days_B': 5}",[],"[{'fold': 0, 'return': -0.3764533250832025, 'trades': 52, 'win_rate': 0.2692307692307692, 'max_dd': -0.437182535774085, 'score': -0.1263061218054646, 'min_req': 14}, {'fold': 1, 'return': 15.480206876717475, 'trades': 102, 'win_rate': 0.6666666666666666, 'max_dd': -0.24911689617571967, 'score': 21.300041382319897, 'min_req': 10}, {'fold': 2, 'return': 22.194720512561343, 'trades': 94, 'win_rate': 0.7127659574468085, 'max_dd': -0.34974116792298604, 'score': 26.20895169301499, 'min_req': 10}, {'fold': 3, 'return': 22.671189158058937, 'trades': 111, 'win_rate': 0.6936936936936937, 'max_dd': -0.32677701848886964, 'score': 28.174036841084472, 'min_req': 10}]"
trial_0010,6.946402775175409,1240.6440730533461,511,0.4598825831702544,"{'enable_strategy_A': True, 'enable_strategy_B': True, 'trigger_vol_A': 2.5, 'breakout_days_A': 7, 'close_confirm_pct_A': 0.1, 'rsi_ceiling_A': 80, 'entry_delay_bars_A': 1, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 50, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'cooldown_days_after_sl': 5, 'daily_loss_limit_pct': 2.0, 'min_turnover_krw': 10000000, 'universe_top_n': 0, 'sl_atr_mult_A': 1.8, 'trail_atr_mult_A': 2.5, 'partial_tp_r_A': 1.2, 'time_stop_days_A': 3, 'sl_atr_mult_B': 1.4, 'partial_tp_r_B': 1.0, 'max_hold_days_B': 5}",[],"[{'fold': 0, 'return': -0.5247418086272806, 'trades': 90, 'win_rate': 0.2, 'max_dd': -0.437182535774085, 'score': -0.1485939392885341, 'min_req': 14}, {'fold': 1, 'return': 16.196025917165493, 'trades': 154, 'win_rate': 0.461038961038961, 'max_dd': -0.18225234680930869, 'score': 19.703868623095516, 'min_req': 10}, {'fold': 2, 'return': 23.35589053723913, 'trades': 133, 'win_rate': 0.5789473684210527, 'max_dd': -0.7002807329689725, 'score': 14.712691585162304, 'min_req': 10}, {'fold': 3, 'return': 5.6262605954618055, 'trades': 132, 'win_rate': 0.5151515151515151, 'max_dd': -0.29904349793852547, 'score': 5.680496342241963, 'min_req': 10}]"
trial_0006,5.561049439533803,549.7548123424094,452,0.5176991150442478,"{'enable_strategy_A': True, 'enable_strategy_B': True, 'trigger_vol_A': 2.5, 'breakout_days_A': 7, 'close_confirm_pct_A': 0.1, 'rsi_ceiling_A': 70, 'entry_delay_bars_A': 1, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 45, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'cooldown_days_after_sl': 5, 'daily_loss_limit_pct': 2.0, 'min_turnover_krw': 10000000, 'universe_top_n': 0, 'sl_atr_mult_A': 1.8, 'trail_atr_mult_A': 2.5, 'partial_tp_r_A': 1.2, 'time_stop_days_A': 3, 'sl_atr_mult_B': 1.4, 'partial_tp_r_B': 1.0, 'max_hold_days_B': 5}",[],"[{'fold': 0, 'return': -0.2920882206714478, 'trades': 69, 'win_rate': 0.2753623188405797, 'max_dd': -0.30069930069930056, 'score': -0.136491843764789, 'min_req': 14}, {'fold': 1, 'return': 7.401807242668349, 'trades': 155, 'win_rate': 0.5225806451612903, 'max_dd': -0.24911689617571967, 'score': 8.69842630184326, 'min_req': 10}, {'fold': 2, 'return': 20.14986056391946, 'trades': 110, 'win_rate': 0.6818181818181818, 'max_dd': -0.43226172734369456, 'score': 20.46686438413082, 'min_req': 10}, {'fold': 3, 'return': 3.1255754568208003, 'trades': 116, 'win_rate': 0.5, 'max_dd': -0.29904349793852547, 'score': 2.982612544437791, 'min_req': 10}]"
trial_0008,2.92808524197534,219.65011485702547,418,0.5,"{'enable_strategy_A': True, 'enable_strategy_B': True, 'trigger_vol_A': 2.5, 'breakout_days_A': 7, 'close_confirm_pct_A': 0.1, 'rsi_ceiling_A': 65, 'entry_delay_bars_A': 1, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 45, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'cooldown_days_after_sl': 5, 'daily_loss_limit_pct': 2.0, 'min_turnover_krw': 10000000, 'universe_top_n': 0, 'sl_atr_mult_A': 1.8, 'trail_atr_mult_A': 2.5, 'partial_tp_r_A': 1.2, 'time_stop_days_A': 3, 'sl_atr_mult_B': 1.4, 'partial_tp_r_B': 1.0, 'max_hold_days_B': 5}",[],"[{'fold': 0, 'return': -0.23371905590559638, 'trades': 61, 'win_rate': 0.26229508196721313, 'max_dd': -0.276163880124276, 'score': -0.10626895953404183, 'min_req': 14}, {'fold': 1, 'return': 4.904877190484554, 'trades': 149, 'win_rate': 0.4899328859060403, 'max_dd': -0.2801066054899104, 'score': 5.015911176253196, 'min_req': 10}, {'fold': 2, 'return': 6.045467172383758, 'trades': 99, 'win_rate': 0.6161616161616161, 'max_dd': -0.43226172734369456, 'score': 5.426293672398573, 'min_req': 10}, {'fold': 3, 'return': 6.3437421486294125, 'trades': 109, 'win_rate': 0.5504587155963303, 'max_dd': -0.29904349793852547, 'score': 6.578155138514004, 'min_req': 10}]"
trial_0016,2.8878056678528154,31.511365687676047,134,0.6119402985074627,"{'enable_strategy_A': True, 'enable_strategy_B': True, 'trigger_vol_A': 2.5, 'breakout_days_A': 7, 'close_confirm_pct_A': 0.3, 'rsi_ceiling_A': 75, 'entry_delay_bars_A': 1, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 30, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'cooldown_days_after_sl': 5, 'daily_loss_limit_pct': 2.0, 'min_turnover_krw': 10000000, 'universe_top_n': 0, 'sl_atr_mult_A': 1.8, 'trail_atr_mult_A': 2.5, 'partial_tp_r_A': 1.2, 'time_stop_days_A': 3, 'sl_atr_mult_B': 1.4, 'partial_tp_r_B': 1.0, 'max_hold_days_B': 5}",[],"[{'fold': 0, 'return': -0.07575093234961183, 'trades': 20, 'win_rate': 0.2, 'max_dd': -0.2131011608623548, 'score': -0.02233113194215464, 'min_req': 14}, {'fold': 1, 'return': 1.1105911009685698, 'trades': 57, 'win_rate': 0.5263157894736842, 'max_dd': -0.2801066054899104, 'score': 0.9887040704661625, 'min_req': 10}, {'fold': 2, 'return': 6.271646833838844, 'trades': 34, 'win_rate': 0.8529411764705882, 'max_dd': -0.08738711399465272, 'score': 13.23565699138257, 'min_req': 10}, {'fold': 3, 'return': 1.6409533825278233, 'trades': 23, 'win_rate': 0.8260869565217391, 'max_dd': -0.16852672758184561, 'score': 2.3379986840103464, 'min_req': 10}]"
trial_0013,2.8878056678528154,31.511365687676047,134,0.6119402985074627,"{'enable_strategy_A': True, 'enable_strategy_B': True, 'trigger_vol_A': 1.5, 'breakout_days_A': 7, 'close_confirm_pct_A': 0.3, 'rsi_ceiling_A': 75, 'entry_delay_bars_A': 1, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 30, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'cooldown_days_after_sl': 5, 'daily_loss_limit_pct': 2.0, 'min_turnover_krw': 10000000, 'universe_top_n': 0, 'sl_atr_mult_A': 1.8, 'trail_atr_mult_A': 2.5, 'partial_tp_r_A': 1.2, 'time_stop_days_A': 3, 'sl_atr_mult_B': 1.4, 'partial_tp_r_B': 1.0, 'max_hold_days_B': 5}",[],"[{'fold': 0, 'return': -0.07575093234961183, 'trades': 20, 'win_rate': 0.2, 'max_dd': -0.2131011608623548, 'score': -0.02233113194215464, 'min_req': 14}, {'fold': 1, 'return': 1.1105911009685698, 'trades': 57, 'win_rate': 0.5263157894736842, 'max_dd': -0.2801066054899104, 'score': 0.9887040704661625, 'min_req': 10}, {'fold': 2, 'return': 6.271646833838844, 'trades': 34, 'win_rate': 0.8529411764705882, 'max_dd': -0.08738711399465272, 'score': 13.23565699138257, 'min_req': 10}, {'fold': 3, 'return': 1.6409533825278233, 'trades': 23, 'win_rate': 0.8260869565217391, 'max_dd': -0.16852672758184561, 'score': 2.3379986840103464, 'min_req': 10}]"
trial_0004,2.871271443723404,204.8495688370748,489,0.4396728016359918,"{'enable_strategy_A': True, 'enable_strategy_B': True, 'trigger_vol_A': 4.0, 'breakout_days_A': 7, 'close_confirm_pct_A': 0.1, 'rsi_ceiling_A': 70, 'entry_delay_bars_A': 1, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 50, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'cooldown_days_after_sl': 5, 'daily_loss_limit_pct': 2.0, 'min_turnover_krw': 10000000, 'universe_top_n': 0, 'sl_atr_mult_A': 1.8, 'trail_atr_mult_A': 2.5, 'partial_tp_r_A': 1.2, 'time_stop_days_A': 3, 'sl_atr_mult_B': 1.4, 'partial_tp_r_B': 1.0, 'max_hold_days_B': 5}",[],"[{'fold': 0, 'return': -0.3835275278622794, 'trades': 80, 'win_rate': 0.2125, 'max_dd': -0.28199157241073414, 'score': -0.14861083362428718, 'min_req': 14}, {'fold': 1, 'return': 4.366885466389402, 'trades': 162, 'win_rate': 0.3765432098765432, 'max_dd': -0.17726530410253877, 'score': 4.44024970908948, 'min_req': 10}, {'fold': 2, 'return': 14.10134343658721, 'trades': 125, 'win_rate': 0.576, 'max_dd': -0.6866130028742065, 'score': 8.861158006317439, 'min_req': 10}, {'fold': 3, 'return': 3.546601444041978, 'trades': 123, 'win_rate': 0.5121951219512195, 'max_dd': -0.29904349793852547, 'score': 3.509229939992742, 'min_req': 10}]"
trial_0007,0.9579369102736459,3.155401716500302,185,0.42702702702702705,"{'enable_strategy_A': True, 'enable_strategy_B': True, 'trigger_vol_A': 2.5, 'breakout_days_A': 7, 'close_confirm_pct_A': 0.5, 'rsi_ceiling_A': 70, 'entry_delay_bars_A': 1, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 35, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'cooldown_days_after_sl': 5, 'daily_loss_limit_pct': 2.0, 'min_turnover_krw': 10000000, 'universe_top_n': 0, 'sl_atr_mult_A': 1.8, 'trail_atr_mult_A': 2.5, 'partial_tp_r_A': 1.2, 'time_stop_days_A': 3, 'sl_atr_mult_B': 1.4, 'partial_tp_r_B': 1.0, 'max_hold_days_B': 5}",[],"[{'fold': 0, 'return': -0.13019700088657138, 'trades': 25, 'win_rate': 0.2, 'max_dd': -0.2849256007150743, 'score': -0.03499047253630647, 'min_req': 14}, {'fold': 1, 'return': 0.3272004131096464, 'trades': 92, 'win_rate': 0.358695652173913, 'max_dd': -0.2801066054899104, 'score': 0.2216050312252136, 'min_req': 10}, {'fold': 2, 'return': 2.9590280932372406, 'trades': 35, 'win_rate': 0.7142857142857143, 'max_dd': -0.08738711399465272, 'score': 5.27100540161341, 'min_req': 10}, {'fold': 3, 'return': 0.11061054511082946, 'trades': 33, 'win_rate': 0.5151515151515151, 'max_dd': -0.32677701848886964, 'score': 0.07628890846647123, 'min_req': 10}]"
trial_0017,0.9334651010202919,6.31778731770442,197,0.4467005076142132,"{'enable_strategy_A': True, 'enable_strategy_B': True, 'trigger_vol_A': 4.0, 'breakout_days_A': 7, 'close_confirm_pct_A': 0.3, 'rsi_ceiling_A': 70, 'entry_delay_bars_A': 1, 'trend_ma_fast_B': 20, 'trend_ma_slow_B': 60, 'rsi_entry_B': 35, 'allocation_A_pct': 60, 'allocation_B_pct': 40, 'max_entries_per_day': 2, 'max_open_positions': 3, 'cooldown_days_after_sl': 5, 'daily_loss_limit_pct': 2.0, 'min_turnover_krw': 10000000, 'universe_top_n': 0, 'sl_atr_mult_A': 1.8, 'trail_atr_mult_A': 2.5, 'partial_tp_r_A': 1.2, 'time_stop_days_A': 3, 'sl_atr_mult_B': 1.4, 'partial_tp_r_B': 1.0, 'max_hold_days_B': 5}",[],"[{'fold': 0, 'return': -0.15207850206654194, 'trades': 26, 'win_rate': 0.19230769230769232, 'max_dd': -0.2849256007150743, 'score': -0.03975438808777404, 'min_req': 14}, {'fold': 1, 'return': 0.3272004131096464, 'trades': 92, 'win_rate': 0.358695652173913, 'max_dd': -0.2801066054899104, 'score': 0.2216050312252136, 'min_req': 10}, {'fold': 2, 'return': 4.101477404969418, 'trades': 39, 'win_rate': 0.717948717948718, 'max_dd': -0.23229479879726175, 'score': 5.025487493640865, 'min_req': 10}, {'fold': 3, 'return': 0.27135982174168394, 'trades': 39, 'win_rate': 0.5128205128205128, 'max_dd': -0.32677701848886964, 'score': 0.1948985343452626, 'min_req': 10}]"
