symbol,strategy_tag,entry_date,entry_price,exit_date,exit_price,return,reason,hold_days,max_dd,entry_rsi,sl_price,exit_open,turnover_krw_entry,turnover_krw_exit
ETHFI_KRW,A,2025-05-09 15:00:00,977.9769999999999,2025-05-11 15:00:00,1507.491,0.2702190455399259,Trail,2,0.0,57.63293310324724,977.9769999999999,1510.0,9174943307.104792,7608689474.860665
EIGEN_KRW,A,2025-05-09 15:00:00,1658.657,2025-05-11 15:00:00,1930.068,0.08131649370544969,Trail,2,0.0,58.98832684760636,1658.657,1942.0,6063821097.110778,2902900436.2492595
AUCTION_KRW,A,2025-05-10 15:00:00,20050.03,2025-05-11 15:00:00,18651.33,-0.0697604941239488,SL,1,-0.10573699889725846,62.133645955349365,20050.03,18670.0,24666420526.809105,4489547694.053383
COOKIE_KRW,A,2025-05-21 15:00:00,312.31199999999995,2025-05-23 15:00:00,434.565,0.1952225466840852,Trail,2,0.0,63.568773230892326,312.31199999999995,436.0,13292002248.695263,11457748898.82151
MEW_KRW,A,2025-05-23 15:00:00,6.1921859999999995,2025-05-24 15:00:00,5.596398000000001,-0.09621610203569449,SL,1,-0.1486043862377518,64.99327635367416,6.1921859999999995,5.602,74715620024.02849,11658523278.70582
A8_KRW,A,2025-05-29 15:00:00,230.22999999999996,2025-05-30 15:00:00,185.442,-0.1945358988837248,SL,1,-0.2572644746557789,58.33333332714647,230.22999999999996,186.0,16646932141.333838,652397724.815176
TOKAMAK_KRW,A,2025-06-02 15:00:00,1781.7799999999997,2025-06-03 15:00:00,1645.702,-0.07637194266407736,SL,1,-0.13569576490924792,63.85542168540064,1781.7799999999997,1649.0,25967557262.56803,865461154.9758297
TRX_KRW,B,2025-06-06 15:00:00,388.388,2025-06-07 15:00:00,386.613,-0.0045701720959452335,SL,1,-0.006148490684573099,70.27027024368152,388.388,387.0,8309511481.735327,2989866421.808773
RVN_KRW,B,2025-06-06 15:00:00,20.28026,2025-06-07 15:00:00,18.70128,-0.07785797617979247,SL,1,-0.0784141820666992,60.62452392621911,20.28026,18.72,18268118314.938843,11277261687.747154
BCH_KRW,B,2025-06-08 15:00:00,578154.0,2025-06-09 15:00:00,573925.5,-0.007313795286376986,SL,1,-0.008914579852426862,49.80988593155363,578154.0,574500.0,1257171745.041915,2082178684.7084002
